channel,color,algorithm,profile,receiver,modem_fs,capture_fs,packets,successful_packets,psr,psr_ci95_low,psr_ci95_high,payload_bits,bit_errors,ber,decode_failures,mean_decode_seconds,median_decode_seconds,p95_decode_seconds,total_decode_seconds,snr_db,seed,status
blue2,blue,JUNA-WCz,coupled,3,9765.625,9765.625,10,0,0,0,0.277532799863,1700,682,0.401176470588,0,0.013005473,0.012102698,0.01688199735,0.13005473,0,1,ok
blue2,blue,Standard OFDM,standard,3,9765.625,9765.625,10,0,0,0,0.277532799863,1700,884,0.52,0,0.0031558733,0.002994362,0.0038817127,0.031558733,5,1,ok
blue2,blue,Partial FFT+FEC,pfft,3,9765.625,9765.625,10,0,0,0,0.277532799863,1700,620,0.364705882353,0,0.0031646684,0.003013208,0.0039049036,0.031646684,5,1,ok
blue2,blue,JUNA-Lite,lite,3,9765.625,9765.625,10,0,0,0,0.277532799863,1700,620,0.364705882353,0,0.0100546231,0.008794627,0.01245039675,0.100546231,5,1,ok
blue2,blue,JUNA-Wz,full,3,9765.625,9765.625,10,0,0,0,0.277532799863,1700,660,0.388235294118,0,0.0691476539,0.066714927,0.08038959135,0.691476539,5,1,ok
blue2,blue,JUNA-WCz,coupled,3,9765.625,9765.625,10,0,0,0,0.277532799863,1700,658,0.387058823529,0,0.0127811346,0.0127326825,0.01326438575,0.127811346,5,1,ok
blue2,blue,Standard OFDM,standard,3,9765.625,9765.625,10,0,0,0,0.277532799863,1700,878,0.516470588235,0,0.0035882093,0.0030743025,0.0051538054,0.035882093,10,1,ok
blue2,blue,Partial FFT+FEC,pfft,3,9765.625,9765.625,10,0,0,0,0.277532799863,1700,592,0.348235294118,0,0.0036385482,0.0030133675,0.00527071895,0.036385482,10,1,ok
blue2,blue,JUNA-Lite,lite,3,9765.625,9765.625,10,0,0,0,0.277532799863,1700,560,0.329411764706,0,0.0124841136,0.01201296,0.01966934355,0.124841136,10,1,ok
blue2,blue,JUNA-Wz,full,3,9765.625,9765.625,10,0,0,0,0.277532799863,1700,595,0.35,0,0.0824757583,0.070219626,0.12600498155,0.824757583,10,1,ok
blue2,blue,JUNA-WCz,coupled,3,9765.625,9765.625,10,0,0,0,0.277532799863,1700,596,0.350588235294,0,0.0258193612,0.012875093,0.07972593325,0.258193612,10,1,ok
blue2,blue,Standard OFDM,standard,3,9765.625,9765.625,10,0,0,0,0.277532799863,1700,843,0.495882352941,0,0.0031501086,0.002982964,0.00380319775,0.031501086,15,1,ok
blue2,blue,Partial FFT+FEC,pfft,3,9765.625,9765.625,10,0,0,0,0.277532799863,1700,566,0.332941176471,0,0.0031089072,0.0029588785,0.0037931642,0.031089072,15,1,ok
blue2,blue,JUNA-Lite,lite,3,9765.625,9765.625,10,0,0,0,0.277532799863,1700,526,0.309411764706,0,0.0109342784,0.010154539,0.0160255173,0.109342784,15,1,ok
blue2,blue,JUNA-Wz,full,3,9765.625,9765.625,10,0,0,0,0.277532799863,1700,603,0.354705882353,0,0.0709319485,0.0660222105,0.0914432863,0.709319485,15,1,ok
blue2,blue,JUNA-WCz,coupled,3,9765.625,9765.625,10,0,0,0,0.277532799863,1700,607,0.357058823529,0,0.0132150069,0.0121669515,0.0179214323,0.132150069,15,1,ok
blue2,blue,Standard OFDM,standard,3,9765.625,9765.625,10,0,0,0,0.277532799863,1700,869,0.511176470588,0,0.0029575417,0.0029396465,0.0030644609,0.029575417,20,1,ok
blue2,blue,Partial FFT+FEC,pfft,3,9765.625,9765.625,10,0,0,0,0.277532799863,1700,550,0.323529411765,0,0.002997769,0.0029494435,0.0031727153,0.02997769,20,1,ok
blue2,blue,JUNA-Lite,lite,3,9765.625,9765.625,10,0,0,0,0.277532799863,1700,503,0.295882352941,0,0.0111599402,0.0113551875,0.01461503965,0.111599402,20,1,ok
blue2,blue,JUNA-Wz,full,3,9765.625,9765.625,10,0,0,0,0.277532799863,1700,584,0.343529411765,0,0.0672032281,0.0659875085,0.0724981072,0.672032281,20,1,ok
blue2,blue,JUNA-WCz,coupled,3,9765.625,9765.625,10,0,0,0,0.277532799863,1700,582,0.342352941176,0,0.0122853676,0.0122097625,0.01257194845,0.122853676,20,1,ok
blue2,blue,Standard OFDM,standard,3,9765.625,9765.625,10,0,0,0,0.277532799863,1700,870,0.511764705882,0,0.0030647977,0.002995082,0.0034047518,0.030647977,25,1,ok
blue2,blue,Partial FFT+FEC,pfft,3,9765.625,9765.625,10,0,0,0,0.277532799863,1700,544,0.32,0,0.0030603904,0.002917539,0.00372668525,0.030603904,25,1,ok
blue2,blue,JUNA-Lite,lite,3,9765.625,9765.625,10,0,0,0,0.277532799863,1700,504,0.296470588235,0,0.0104320722,0.0098706095,0.01441936635,0.104320722,25,1,ok
blue2,blue,JUNA-Wz,full,3,9765.625,9765.625,10,0,0,0,0.277532799863,1700,593,0.348823529412,0,0.0694322477,0.0650724225,0.0888150885,0.694322477,25,1,ok
blue2,blue,JUNA-WCz,coupled,3,9765.625,9765.625,10,0,0,0,0.277532799863,1700,594,0.349411764706,0,0.0123190442,0.012182975,0.0130159376,0.123190442,25,1,ok
blue2,blue,Standard OFDM,standard,3,9765.625,9765.625,10,0,0,0,0.277532799863,1700,850,0.5,0,0.0029288326,0.002918443,0.00297508565,0.029288326,30,1,ok
blue2,blue,Partial FFT+FEC,pfft,3,9765.625,9765.625,10,0,0,0,0.277532799863,1700,541,0.318235294118,0,0.0029447885,0.0029374495,0.00302948995,0.029447885,30,1,ok
blue2,blue,JUNA-Lite,lite,3,9765.625,9765.625,10,0,0,0,0.277532799863,1700,498,0.292941176471,0,0.0106959626,0.0112835075,0.013911034,0.106959626,30,1,ok
blue2,blue,JUNA-Wz,full,3,9765.625,9765.625,10,0,0,0,0.277532799863,1700,578,0.34,0,0.0667591338,0.065888038,0.07068703915,0.667591338,30,1,ok
blue2,blue,JUNA-WCz,coupled,3,9765.625,9765.625,10,0,0,0,0.277532799863,1700,582,0.342352941176,0,0.0131838203,0.012280019,0.0174354743,0.131838203,30,1,ok
blue3,blue,Standard OFDM,standard,3,9765.625,9765.625,10,0,0,0,0.277532799863,1700,861,0.506470588235,0,0.0031171888,0.002922344,0.00397778985,0.031171888,0,1,ok
blue3,blue,Partial FFT+FEC,pfft,3,9765.625,9765.625,10,0,0,0,0.277532799863,1700,740,0.435294117647,0,0.0033669744,0.0029614195,0.0049275542,0.033669744,0,1,ok
blue3,blue,JUNA-Lite,lite,3,9765.625,9765.625,10,0,0,0,0.277532799863,1700,735,0.432352941176,0,0.0110520291,0.011273947,0.01592343095,0.110520291,0,1,ok
blue3,blue,JUNA-Wz,full,3,9765.625,9765.625,10,0,0,0,0.277532799863,1700,746,0.438823529412,0,0.0672734212,0.066057047,0.07250800425,0.672734212,0,1,ok
blue3,blue,JUNA-WCz,coupled,3,9765.625,9765.625,10,0,0,0,0.277532799863,1700,741,0.435882352941,0,0.0129767717,0.0120876095,0.01708905845,0.129767717,0,1,ok
blue3,blue,Standard OFDM,standard,3,9765.625,9765.625,10,0,0,0,0.277532799863,1700,905,0.532352941176,0,0.0031740583,0.0030281365,0.003885779,0.031740583,5,1,ok
blue3,blue,Partial FFT+FEC,pfft,3,9765.625,9765.625,10,0,0,0,0.277532799863,1700,649,0.381764705882,0,0.0033479316,0.003113891,0.0043602118,0.033479316,5,1,ok
blue3,blue,JUNA-Lite,lite,3,9765.625,9765.625,10,0,0,0,0.277532799863,1700,625,0.367647058824,0,0.0106324358,0.0115278235,0.01181513575,0.106324358,5,1,ok
blue3,blue,JUNA-Wz,full,3,9765.625,9765.625,10,0,0,0,0.277532799863,1700,673,0.395882352941,0,0.0676319392,0.0672188925,0.06997847585,0.676319392,5,1,ok
blue3,blue,JUNA-WCz,coupled,3,9765.625,9765.625,10,0,0,0,0.277532799863,1700,671,0.394705882353,0,0.0125656423,0.012550883,0.01284261815,0.125656423,5,1,ok
blue3,blue,Standard OFDM,standard,3,9765.625,9765.625,10,0,0,0,0.277532799863,1700,881,0.518235294118,0,0.0030374217,0.0030008535,0.00321439045,0.030374217,10,1,ok
blue3,blue,Partial FFT+FEC,pfft,3,9765.625,9765.625,10,0,0,0,0.277532799863,1700,685,0.402941176471,0,0.0029572551,0.0029441755,0.00309599115,0.029572551,10,1,ok
blue3,blue,JUNA-Lite,lite,3,9765.625,9765.625,10,0,0,0,0.277532799863,1700,637,0.374705882353,0,0.0104884321,0.0114555355,0.01169005305,0.104884321,10,1,ok
blue3,blue,JUNA-Wz,full,3,9765.625,9765.625,10,0,0,0,0.277532799863,1700,696,0.409411764706,0,0.0703286776,0.066565652,0.0873463513,0.703286776,10,1,ok
blue3,blue,JUNA-WCz,coupled,3,9765.625,9765.625,10,0,0,0,0.277532799863,1700,696,0.409411764706,0,0.0221059334,0.0123113085,0.0659866014,0.221059334,10,1,ok
blue3,blue,Standard OFDM,standard,3,9765.625,9765.625,10,0,0,0,0.277532799863,1700,879,0.517058823529,0,0.0030533792,0.0029794265,0.0034126828,0.030533792,15,1,ok
blue3,blue,Partial FFT+FEC,pfft,3,9765.625,9765.625,10,0,0,0,0.277532799863,1700,676,0.397647058824,0,0.0030737297,0.0029566145,0.0035999094,0.030737297,15,1,ok
blue3,blue,JUNA-Lite,lite,3,9765.625,9765.625,10,0,0,0,0.277532799863,1700,663,0.39,0,0.0112353132,0.011452043,0.01304561235,0.112353132,15,1,ok
blue3,blue,JUNA-Wz,full,3,9765.625,9765.625,10,0,0,0,0.277532799863,1700,714,0.42,0,0.0697001964,0.065990713,0.08619143865,0.697001964,15,1,ok
blue3,blue,JUNA-WCz,coupled,3,9765.625,9765.625,10,0,0,0,0.277532799863,1700,713,0.419411764706,0,0.0125386895,0.012210614,0.01382541285,0.125386895,15,1,ok
blue3,blue,Standard OFDM,standard,3,9765.625,9765.625,10,0,0,0,0.277532799863,1700,861,0.506470588235,0,0.0029413542,0.002931404,0.00297778055,0.029413542,20,1,ok
blue3,blue,Partial FFT+FEC,pfft,3,9765.625,9765.625,10,0,0,0,0.277532799863,1700,685,0.402941176471,0,0.0029294658,0.002919967,0.0029946288,0.029294658,20,1,ok
blue3,blue,JUNA-Lite,lite,3,9765.625,9765.625,10,0,0,0,0.277532799863,1700,673,0.395882352941,0,0.0095349451,0.008606341,0.01135363875,0.095349451,20,1,ok
blue3,blue,JUNA-Wz,full,3,9765.625,9765.625,10,0,0,0,0.277532799863,1700,709,0.417058823529,0,0.0666257344,0.06629026,0.0682142959,0.666257344,20,1,ok
blue3,blue,JUNA-WCz,coupled,3,9765.625,9765.625,10,0,0,0,0.277532799863,1700,710,0.417647058824,0,0.0122890274,0.012222978,0.0125580165,0.122890274,20,1,ok
blue3,blue,Standard OFDM,standard,3,9765.625,9765.625,10,0,0,0,0.277532799863,1700,866,0.509411764706,0,0.0029304799,0.002923697,0.0029831187,0.029304799,25,1,ok
blue3,blue,Partial FFT+FEC,pfft,3,9765.625,9765.625,10,0,0,0,0.277532799863,1700,676,0.397647058824,0,0.0029886698,0.002918097,0.0032986487,0.029886698,25,1,ok
blue3,blue,JUNA-Lite,lite,3,9765.625,9765.625,10,0,0,0,0.277532799863,1700,652,0.383529411765,0,0.0114786154,0.0113783375,0.01516511555,0.114786154,25,1,ok
blue3,blue,JUNA-Wz,full,3,9765.625,9765.625,10,0,0,0,0.277532799863,1700,703,0.413529411765,0,0.0674990693,0.0665038495,0.0723194682,0.674990693,25,1,ok
blue3,blue,JUNA-WCz,coupled,3,9765.625,9765.625,10,0,0,0,0.277532799863,1700,698,0.410588235294,0,0.0132915366,0.012198365,0.01835491105,0.132915366,25,1,ok
blue3,blue,Standard OFDM,standard,3,9765.625,9765.625,10,0,0,0,0.277532799863,1700,894,0.525882352941,0,0.0032422788,0.00305656,0.0041160958,0.032422788,30,1,ok
blue3,blue,Partial FFT+FEC,pfft,3,9765.625,9765.625,10,0,0,0,0.277532799863,1700,692,0.407058823529,0,0.0031450629,0.002968621,0.0039735138,0.031450629,30,1,ok
blue3,blue,JUNA-Lite,lite,3,9765.625,9765.625,10,0,0,0,0.277532799863,1700,667,0.392352941176,0,0.0108369658,0.0113739235,0.0128056467,0.108369658,30,1,ok
blue3,blue,JUNA-Wz,full,3,9765.625,9765.625,10,0,0,0,0.277532799863,1700,695,0.408823529412,0,0.0701635264,0.067728737,0.08121495775,0.701635264,30,1,ok
blue3,blue,JUNA-WCz,coupled,3,9765.625,9765.625,10,0,0,0,0.277532799863,1700,703,0.413529411765,0,0.012909111,0.0123363755,0.01572479815,0.12909111,30,1,ok
yellow1,yellow,Standard OFDM,standard,3,12500,12500,10,0,0,0,0.277532799863,1700,442,0.26,0,0.0030191474,0.002984823,0.0032026898,0.030191474,0,1,ok
yellow1,yellow,Partial FFT+FEC,pfft,3,12500,12500,10,0,0,0,0.277532799863,1700,512,0.301176470588,0,0.003021809,0.0029626555,0.0032390486,0.03021809,0,1,ok
yellow1,yellow,JUNA-Lite,lite,3,12500,12500,10,0,0,0,0.277532799863,1700,504,0.296470588235,0,0.0109591067,0.011326261,0.0137540833,0.109591067,0,1,ok
yellow1,yellow,JUNA-Wz,full,3,12500,12500,10,0,0,0,0.277532799863,1700,557,0.327647058824,0,0.0702943321,0.066407962,0.08787447915,0.702943321,0,1,ok
yellow1,yellow,JUNA-WCz,coupled,3,12500,12500,10,0,0,0,0.277532799863,1700,556,0.327058823529,0,0.0127063245,0.01245888,0.01433447255,0.127063245,0,1,ok
yellow1,yellow,Standard OFDM,standard,3,12500,12500,10,0,0,0,0.277532799863,1700,318,0.187058823529,0,0.0030694994,0.0030123295,0.00341502965,0.030694994,5,1,ok
yellow1,yellow,Partial FFT+FEC,pfft,3,12500,12500,10,0,0,0,0.277532799863,1700,401,0.235882352941,0,0.0030330905,0.003027748,0.0031564407,0.030330905,5,1,ok
yellow1,yellow,JUNA-Lite,lite,3,12500,12500,10,0,0,0,0.277532799863,1700,411,0.241764705882,0,0.0101885896,0.010287427,0.01174290505,0.101885896,5,1,ok
yellow1,yellow,JUNA-Wz,full,3,12500,12500,10,0,0,0,0.277532799863,1700,462,0.271764705882,0,0.0685267925,0.066678083,0.07724288685,0.685267925,5,1,ok
yellow1,yellow,JUNA-WCz,coupled,3,12500,12500,10,0,0,0,0.277532799863,1700,456,0.268235294118,0,0.0129300025,0.0125690485,0.0150094245,0.129300025,5,1,ok
yellow1,yellow,Standard OFDM,standard,3,12500,12500,10,0,0,0,0.277532799863,1700,297,0.174705882353,0,0.0029749444,0.0029673365,0.00303539615,0.029749444,10,1,ok
yellow1,yellow,Partial FFT+FEC,pfft,3,12500,12500,10,0,0,0,0.277532799863,1700,351,0.206470588235,0,0.0030000922,0.0029967615,0.00303844255,0.030000922,10,1,ok
yellow1,yellow,JUNA-Lite,lite,3,12500,12500,10,0,0,0,0.277532799863,1700,341,0.200588235294,0,0.0106786036,0.0115232845,0.01163567585,0.106786036,10,1,ok
yellow1,yellow,JUNA-Wz,full,3,12500,12500,10,0,0,0,0.277532799863,1700,401,0.235882352941,0,0.0692002133,0.06553009,0.0850191331,0.692002133,10,1,ok
yellow1,yellow,JUNA-WCz,coupled,3,12500,12500,10,0,0,0,0.277532799863,1700,401,0.235882352941,0,0.0126840011,0.012225591,0.0145841329,0.126840011,10,1,ok
yellow1,yellow,Standard OFDM,standard,3,12500,12500,10,0,0,0,0.277532799863,1700,283,0.166470588235,0,0.003309343,0.0030416095,0.0045259902,0.03309343,15,1,ok
yellow1,yellow,Partial FFT+FEC,pfft,3,12500,12500,10,0,0,0,0.277532799863,1700,335,0.197058823529,0,0.003295616,0.0030050455,0.00460637265,0.03295616,15,1,ok
yellow1,yellow,JUNA-Lite,lite,3,12500,12500,10,0,0,0,0.277532799863,1700,309,0.181764705882,0,0.0110122271,0.011372213,0.01553584505,0.110122271,15,1,ok
yellow1,yellow,JUNA-Wz,full,3,12500,12500,10,0,0,0,0.277532799863,1700,367,0.215882352941,0,0.0697112089,0.0663173005,0.07656795205,0.697112089,15,1,ok
yellow1,yellow,JUNA-WCz,coupled,3,12500,12500,10,0,0,0,0.277532799863,1700,368,0.216470588235,0,0.0134815175,0.0121679435,0.0194784937,0.134815175,15,1,ok
yellow1,yellow,Standard OFDM,standard,3,12500,12500,10,0,0,0,0.277532799863,1700,241,0.141764705882,0,0.0029862555,0.002993142,0.0030124054,0.029862555,20,1,ok
yellow1,yellow,Partial FFT+FEC,pfft,3,12500,12500,10,0,0,0,0.277532799863,1700,304,0.178823529412,0,0.0029553142,0.0029508255,0.00298918895,0.029553142,20,1,ok
yellow1,yellow,JUNA-Lite,lite,3,12500,12500,10,0,0,0,0.277532799863,1700,301,0.177058823529,0,0.0114666783,0.011324451,0.0144824602,0.114666783,20,1,ok
yellow1,yellow,JUNA-Wz,full,3,12500,12500,10,0,0,0,0.277532799863,1700,371,0.218235294118,0,0.0690431834,0.065031468,0.0864019012,0.690431834,20,1,ok
yellow1,yellow,JUNA-WCz,coupled,3,12500,12500,10,0,0,0,0.277532799863,1700,373,0.219411764706,0,0.012404891,0.0122393365,0.01319559475,0.12404891,20,1,ok
yellow1,yellow,Standard OFDM,standard,3,12500,12500,10,0,0,0,0.277532799863,1700,239,0.140588235294,0,0.0036147968,0.003020042,0.0060970769,0.036147968,25,1,ok
yellow1,yellow,Partial FFT+FEC,pfft,3,12500,12500,10,0,0,0,0.277532799863,1700,292,0.171764705882,0,0.00335172,0.0030469645,0.00471637765,0.0335172,25,1,ok
yellow1,yellow,JUNA-Lite,lite,3,12500,12500,10,0,0,0,0.277532799863,1700,295,0.173529411765,0,0.0106364751,0.011351504,0.01202175515,0.106364751,25,1,ok
yellow1,yellow,JUNA-Wz,full,3,12500,12500,10,0,0,0,0.277532799863,1700,353,0.207647058824,0,0.0672944844,0.065501152,0.07472899195,0.672944844,25,1,ok
yellow1,yellow,JUNA-WCz,coupled,3,12500,12500,10,0,0,0,0.277532799863,1700,354,0.208235294118,0,0.0125937588,0.0122186765,0.0142644361,0.125937588,25,1,ok
yellow1,yellow,Standard OFDM,standard,3,12500,12500,10,0,0,0,0.277532799863,1700,263,0.154705882353,0,0.0031247578,0.002954122,0.00390390535,0.031247578,30,1,ok
yellow1,yellow,Partial FFT+FEC,pfft,3,12500,12500,10,0,0,0,0.277532799863,1700,289,0.17,0,0.0031182017,0.0029199405,0.0039361322,0.031182017,30,1,ok
yellow1,yellow,JUNA-Lite,lite,3,12500,12500,10,0,0,0,0.277532799863,1700,282,0.165882352941,0,0.0109404037,0.0112625095,0.01517446205,0.109404037,30,1,ok
yellow1,yellow,JUNA-Wz,full,3,12500,12500,10,0,0,0,0.277532799863,1700,321,0.188823529412,0,0.0672235229,0.065486874,0.07285233555,0.672235229,30,1,ok
yellow1,yellow,JUNA-WCz,coupled,3,12500,12500,10,0,0,0,0.277532799863,1700,317,0.186470588235,0,0.0122633374,0.0121982275,0.0125488482,0.122633374,30,1,ok
yellow2,yellow,Standard OFDM,standard,3,12500,12500,10,0,0,0,0.277532799863,1700,464,0.272941176471,0,0.0031246588,0.0029328845,0.00399740665,0.031246588,0,1,ok
yellow2,yellow,Partial FFT+FEC,pfft,3,12500,12500,10,0,0,0,0.277532799863,1700,552,0.324705882353,0,0.0031308074,0.002920649,0.00407263695,0.031308074,0,1,ok
yellow2,yellow,JUNA-Lite,lite,3,12500,12500,10,0,0,0,0.277532799863,1700,549,0.322941176471,0,0.0106837579,0.0112608765,0.01424103135,0.106837579,0,1,ok
yellow2,yellow,JUNA-Wz,full,3,12500,12500,10,0,0,0,0.277532799863,1700,600,0.352941176471,0,0.0664606153,0.065673203,0.0707090458,0.664606153,0,1,ok
yellow2,yellow,JUNA-WCz,coupled,3,12500,12500,10,0,0,0,0.277532799863,1700,600,0.352941176471,0,0.0122082369,0.0121687785,0.01242923255,0.122082369,0,1,ok
yellow2,yellow,Standard OFDM,standard,3,12500,12500,10,0,0,0,0.277532799863,1700,390,0.229411764706,0,0.0031028753,0.002953005,0.0037940054,0.031028753,5,1,ok
yellow2,yellow,Partial FFT+FEC,pfft,3,12500,12500,10,0,0,0,0.277532799863,1700,459,0.27,0,0.0029467536,0.002930376,0.0030487226,0.029467536,5,1,ok
yellow2,yellow,JUNA-Lite,lite,3,12500,12500,10,0,0,0,0.277532799863,1700,485,0.285294117647,0,0.0104406748,0.0114830345,0.01190932915,0.104406748,5,1,ok
yellow2,yellow,JUNA-Wz,full,3,12500,12500,10,0,0,0,0.277532799863,1700,518,0.304705882353,0,0.0686328582,0.065096039,0.08372359665,0.686328582,5,1,ok
yellow2,yellow,JUNA-WCz,coupled,3,12500,12500,10,0,0,0,0.277532799863,1700,514,0.302352941176,0,0.01290547,0.0122417825,0.01583141415,0.1290547,5,1,ok
yellow2,yellow,Standard OFDM,standard,3,12500,12500,10,0,0,0,0.277532799863,1700,344,0.202352941176,0,0.0029959855,0.002988913,0.0031154398,0.029959855,10,1,ok
yellow2,yellow,Partial FFT+FEC,pfft,3,12500,12500,10,0,0,0,0.277532799863,1700,447,0.262941176471,0,0.0029420741,0.002913109,0.00307127,0.029420741,10,1,ok
yellow2,yellow,JUNA-Lite,lite,3,12500,12500,10,0,0,0,0.277532799863,1700,446,0.262352941176,0,0.0107717301,0.0085876875,0.0174213015,0.107717301,10,1,ok
yellow2,yellow,JUNA-Wz,full,3,12500,12500,10,0,0,0,0.277532799863,1700,497,0.292352941176,0,0.0673414053,0.0650873465,0.07675313065,0.673414053,10,1,ok
yellow2,yellow,JUNA-WCz,coupled,3,12500,12500,10,0,0,0,0.277532799863,1700,498,0.292941176471,0,0.0127170664,0.0121860845,0.01498817495,0.127170664,10,1,ok
yellow2,yellow,Standard OFDM,standard,3,12500,12500,10,0,0,0,0.277532799863,1700,334,0.196470588235,0,0.003188887,0.003096336,0.00375604425,0.03188887,15,1,ok
yellow2,yellow,Partial FFT+FEC,pfft,3,12500,12500,10,0,0,0,0.277532799863,1700,423,0.248823529412,0,0.0030244963,0.002962688,0.00316649325,0.030244963,15,1,ok
yellow2,yellow,JUNA-Lite,lite,3,12500,12500,10,0,0,0,0.277532799863,1700,422,0.248235294118,0,0.0106276909,0.0114168115,0.01172238945,0.106276909,15,1,ok
yellow2,yellow,JUNA-Wz,full,3,12500,12500,10,0,0,0,0.277532799863,1700,478,0.281176470588,0,0.0667797504,0.066637556,0.0680846269,0.667797504,15,1,ok
yellow2,yellow,JUNA-WCz,coupled,3,12500,12500,10,0,0,0,0.277532799863,1700,478,0.281176470588,0,0.0123452692,0.0123098355,0.0126704695,0.123452692,15,1,ok
yellow2,yellow,Standard OFDM,standard,3,12500,12500,10,0,0,0,0.277532799863,1700,333,0.195882352941,0,0.0036105116,0.0030689595,0.0056903209,0.036105116,20,1,ok
yellow2,yellow,Partial FFT+FEC,pfft,3,12500,12500,10,0,0,0,0.277532799863,1700,411,0.241764705882,0,0.0033822892,0.0029773805,0.0048546369,0.033822892,20,1,ok
yellow2,yellow,JUNA-Lite,lite,3,12500,12500,10,0,0,0,0.277532799863,1700,402,0.236470588235,0,0.0104155436,0.009964203,0.0138447023,0.104155436,20,1,ok
yellow2,yellow,JUNA-Wz,full,3,12500,12500,10,0,0,0,0.277532799863,1700,482,0.283529411765,0,0.069908931,0.065420719,0.0899103213,0.69908931,20,1,ok
yellow2,yellow,JUNA-WCz,coupled,3,12500,12500,10,0,0,0,0.277532799863,1700,480,0.282352941176,0,0.0167072244,0.012580871,0.030110605,0.167072244,20,1,ok
yellow2,yellow,Standard OFDM,standard,3,12500,12500,10,0,0,0,0.277532799863,1700,322,0.189411764706,0,0.0033895027,0.0029781905,0.0052394124,0.033895027,25,1,ok
yellow2,yellow,Partial FFT+FEC,pfft,3,12500,12500,10,0,0,0,0.277532799863,1700,399,0.234705882353,0,0.0029904576,0.0029748865,0.0030525765,0.029904576,25,1,ok
yellow2,yellow,JUNA-Lite,lite,3,12500,12500,10,0,0,0,0.277532799863,1700,391,0.23,0,0.0102089334,0.011206853,0.01164418125,0.102089334,25,1,ok
yellow2,yellow,JUNA-Wz,full,3,12500,12500,10,0,0,0,0.277532799863,1700,456,0.268235294118,0,0.06552699,0.06537725,0.0660901116,0.6552699,25,1,ok
yellow2,yellow,JUNA-WCz,coupled,3,12500,12500,10,0,0,0,0.277532799863,1700,458,0.269411764706,0,0.012188054,0.012112509,0.01246609325,0.12188054,25,1,ok
yellow2,yellow,Standard OFDM,standard,3,12500,12500,10,0,0,0,0.277532799863,1700,337,0.198235294118,0,0.004303687,0.003314648,0.00712016805,0.04303687,30,1,ok
yellow2,yellow,Partial FFT+FEC,pfft,3,12500,12500,10,0,0,0,0.277532799863,1700,399,0.234705882353,0,0.0038611756,0.0035256125,0.00543895475,0.038611756,30,1,ok
yellow2,yellow,JUNA-Lite,lite,3,12500,12500,10,0,0,0,0.277532799863,1700,386,0.227058823529,0,0.0130299215,0.0117661485,0.0194529973,0.130299215,30,1,ok
yellow2,yellow,JUNA-Wz,full,3,12500,12500,10,0,0,0,0.277532799863,1700,452,0.265882352941,0,0.0827494365,0.0767271535,0.1168605499,0.827494365,30,1,ok
yellow2,yellow,JUNA-WCz,coupled,3,12500,12500,10,0,0,0,0.277532799863,1700,448,0.263529411765,0,0.0161138046,0.0149628635,0.0217627052,0.161138046,30,1,ok
yellow3,yellow,Standard OFDM,standard,3,12500,12500,10,0,0,0,0.277532799863,1700,625,0.367647058824,0,0.0031774828,0.002988391,0.00403603505,0.031774828,0,1,ok
yellow3,yellow,Partial FFT+FEC,pfft,3,12500,12500,10,0,0,0,0.277532799863,1700,688,0.404705882353,0,0.0032163045,0.002975102,0.0041763418,0.032163045,0,1,ok
yellow3,yellow,JUNA-Lite,lite,3,12500,12500,10,0,0,0,0.277532799863,1700,674,0.396470588235,0,0.0104898093,0.008940306,0.0157269827,0.104898093,0,1,ok
yellow3,yellow,JUNA-Wz,full,3,12500,12500,10,0,0,0,0.277532799863,1700,707,0.415882352941,0,0.0717209521,0.0658465565,0.09827667525,0.717209521,0,1,ok
yellow3,yellow,JUNA-WCz,coupled,3,12500,12500,10,0,0,0,0.277532799863,1700,710,0.417647058824,0,0.0123930312,0.0123385835,0.0128745407,0.123930312,0,1,ok
yellow3,yellow,Standard OFDM,standard,3,12500,12500,10,0,0,0,0.277532799863,1700,521,0.306470588235,0,0.0030164192,0.003002707,0.0031220085,0.030164192,5,1,ok
yellow3,yellow,Partial FFT+FEC,pfft,3,12500,12500,10,0,0,0,0.277532799863,1700,634,0.372941176471,0,0.0030633097,0.003054492,0.0031248208,0.030633097,5,1,ok
yellow3,yellow,JUNA-Lite,lite,3,12500,12500,10,0,0,0,0.277532799863,1700,604,0.355294117647,0,0.0107584093,0.011628505,0.0117134409,0.107584093,5,1,ok
yellow3,yellow,JUNA-Wz,full,3,12500,12500,10,0,0,0,0.277532799863,1700,691,0.406470588235,0,0.0688582252,0.066556511,0.07818388675,0.688582252,5,1,ok
yellow3,yellow,JUNA-WCz,coupled,3,12500,12500,10,0,0,0,0.277532799863,1700,687,0.404117647059,0,0.0137381369,0.012696636,0.0182985459,0.137381369,5,1,ok
yellow3,yellow,Standard OFDM,standard,3,12500,12500,10,0,0,0,0.277532799863,1700,511,0.300588235294,0,0.0032204686,0.0030715445,0.0038875185,0.032204686,10,1,ok
yellow3,yellow,Partial FFT+FEC,pfft,3,12500,12500,10,0,0,0,0.277532799863,1700,631,0.371176470588,0,0.0032754456,0.003065114,0.0042432437,0.032754456,10,1,ok
yellow3,yellow,JUNA-Lite,lite,3,12500,12500,10,0,0,0,0.277532799863,1700,630,0.370588235294,0,0.0113519714,0.0115485355,0.0135553291,0.113519714,10,1,ok
yellow3,yellow,JUNA-Wz,full,3,12500,12500,10,0,0,0,0.277532799863,1700,668,0.392941176471,0,0.066506876,0.0660938965,0.06817229925,0.66506876,10,1,ok
